0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.425265030046315551e-01,1.822419583461549197e-01,-1.024497103787326002e-01,-1.411640370283154255e-01,-1.785379364032702032e-02
-4.249703646850570837e-02,-3.334944379491457112e-02,1.785383308225875765e-01,-9.116078405573246890e-02,5.628400607381656151e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.210991626437096652e-01,4.650272064566022406e-02,-4.992690213100089980e-02,-4.154958927608782410e-02,1.926692313067779327e-02
5.576898222179821341e-01,-1.504306044711037904e-01,2.445762456714918320e-01,4.331212206931803754e-01,3.078192317486563301e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.514836762101529344e-02,-5.112501964501980911e-02,2.737009866439129024e-01,-1.397503629855271767e-01,8.628392527083361685e-02
-8.191715287074952112e-02,-4.056711108354367212e-01,1.552119163943253000e-01,-2.079164903952182009e-01,5.431807847406453504e-01
-1.239380562867113955e-01,3.258134485606184461e-02,4.345539745574711343e-02,1.198293534703842589e-01,-2.087908440563932544e-01
9.051738312476709236e-02,-2.908724297259328573e-01,-2.666590220154332336e-01,-3.371449008116100821e-01,-3.606528026961051125e-01
-3.368729918422224134e-01,1.293610153093849024e-01,-1.388863847371765436e-01,-1.155824214113858051e-01,5.359662194957981463e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.535451948829572366e-01,-2.584700170597550306e-01,1.453661475457347987e-02,-1.609941699487357214e-01,-1.005423420007769408e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.399378743735096853e-02,6.930020265062486473e-02,-2.651462471105545116e-02,3.551807001766077443e-02,-9.279077916327649334e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.837860865924051623e-01,-6.099713280773122470e-02,8.367490871266647368e-01,-6.324280317266981477e-01,2.565255958510208600e-01
-1.199708679673744949e-01,1.296694392041499583e-02,-1.733626646761322054e-01,1.302155789082050374e-01,-5.338050660928850277e-02
2.516377420043915958e-01,1.585781155893725147e-01,1.701746137378397639e-01,-6.231539870737248799e-02,-1.001843933119057617e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.831202940468420692e-01,1.213351753422604595e-01,3.750743348904146401e-01,-4.932750283921929491e-01,1.500306516664089429e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.348492302755880112e-02,-4.981963563273558715e-02,2.667125317818481722e-01,-1.361820926783682828e-01,8.408082281047857265e-02
-4.751594220002077762e-01,-6.657896226391819550e-01,-5.163784689986556931e-01,4.518835173371296143e-01,2.475531590669017845e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.794846874951129045e-01,1.300597895298858664e-01,6.970561646380990517e-03,-2.467372364475280966e-01,1.130911369821352430e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.121580063640588126e-02,5.447029760751703059e-02,5.788268659455552551e-02,-3.300167384307237106e-02,-1.526663069530215244e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
